Client ID,Client Type,Number of Customers,Montly Target,Zip Code,Calendardate,Amount Collected,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Sales Contact 1,Sales Contact 2,Sales Contact 3,Sales Contact 4,Sales Contact 5,Number of Competition
ID-987447,Large Facility ,320,30,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,18-03-2014,0,0,0,0,0,0,0,322500,0,0,Low
ID-987447,Large Facility ,320,30,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,16-06-2014,3409460,24,0,0,0,0,967500,1612500,0,0,Low
ID-987447,Large Facility ,320,30,1003,17-07-2014,34094608,246,0,0,0,0,2.58E+06,1612500,0,0,Low
ID-987447,Large Facility ,320,30,1003,16-08-2014,27275684,198,0,0,0,322500,645000,645000,322500,0,Low
ID-987447,Large Facility ,320,30,1003,16-09-2014,34094608,246,0,0,0,0,1612500,1935000,0,0,Low
ID-987447,Large Facility ,320,30,1003,16-10-2014,27275684,198,0,0,0,645000,2.58E+06,967500,322500,0,Low
ID-987447,Large Facility ,320,30,1003,16-11-2014,34094608,246,0,0,0,322500,967500,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,17-12-2014,30685148,222,0,0,0,322500,967500,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,16-01-2015,34094608,246,0,0,0,967500,322500,0,322500,0,Low
ID-987447,Large Facility ,320,30,1003,16-02-2015,34094608,246,0,0,0,1.29E+06,645000,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,18-03-2015,30685148,222,0,0,0,0,645000,322500,0,0,Low
ID-987447,Large Facility ,320,30,1003,18-04-2015,23866224,171,0,0,0,0,1612500,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,19-05-2015,23866224,171,0,0,0,0,1.29E+06,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,16-06-2015,30685148,222,0,2059110.9,0,0,967500,0,0,0,Low
ID-987447,Large Facility ,320,30,1003,17-07-2015,23866224,171,0,0,0,0,645000,1612500,0,0,Low
ID-987447,Large Facility ,320,30,1003,16-08-2015,37504068,270,0,0,0,645000,645000,645000,645000,0,Low
ID-987447,Large Facility ,320,30,1003,16-09-2015,23866224,171,0,0,0,0,0,0,645000,0,High
ID-987447,Large Facility ,320,30,1003,16-10-2015,40913528,294,0,0,0,967500,0,322500,322500,0,High
ID-987447,Large Facility ,320,30,1003,16-11-2015,27275684,198,0,0,0,322500,322500,967500,0,0,High
ID-987447,Large Facility ,320,30,1003,17-12-2015,23866224,171,0,0,0,0,0,1612500,0,0,High
ID-987448,Small Facility ,80,5,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-08-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-09-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-01-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,18-03-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,18-04-2015,0,0,0,0,0,0,967500,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,19-05-2015,0,0,0,0,0,0,1612500,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-06-2015,0,0,0,91297.6,0,0,2257500,645000,0,0,Low
ID-987448,Small Facility ,80,5,1003,17-07-2015,0,0,0,133007.6,0,0,2257500,645000,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-08-2015,0,0,0,0,0,0,1612500,0,0,0,Low
ID-987448,Small Facility ,80,5,1003,16-09-2015,0,0,0,0,0,0,967500,645000,0,0,High
ID-987448,Small Facility ,80,5,1003,16-10-2015,3409460,24,0,0,0,0,0,645000,0,0,High
ID-987448,Small Facility ,80,5,1003,16-11-2015,0,0,0,0,0,0,645000,0,0,0,High
ID-987448,Small Facility ,80,5,1003,17-12-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987450,Large Facility ,988,50,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987450,Large Facility ,988,50,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987450,Large Facility ,988,50,1003,18-04-2014,0,0,772877.7,0,0,0,0,0,0,0,Low
ID-987450,Large Facility ,988,50,1003,19-05-2014,3409460,24,0,548035,0,0,2902500,0,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-06-2014,0,0,0,0,0,0,2902500,0,0,0,Low
ID-987450,Large Facility ,988,50,1003,17-07-2014,3409460,24,0,0,0,0,2.58E+06,322500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-08-2014,3409460,24,0,0,0,0,1612500,322500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-09-2014,3409460,24,0,862042.5,0,0,1612500,322500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-10-2014,0,0,743323.8,0,0,0,2257500,1612500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-11-2014,0,0,0,0,0,0,3547500,1935000,0,0,Low
ID-987450,Large Facility ,988,50,1003,17-12-2014,0,0,0,0,0,0,1.29E+06,1.29E+06,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-01-2015,6818920,48,0,0,0,0,2257500,967500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-02-2015,0,0,0,0,0,0,3547500,967500,0,0,Low
ID-987450,Large Facility ,988,50,1003,18-03-2015,0,0,0,0,0,0,3.87E+06,1612500,0,0,Low
ID-987450,Large Facility ,988,50,1003,18-04-2015,0,0,0,0,0,0,4192500,967500,0,0,Low
ID-987450,Large Facility ,988,50,1003,19-05-2015,6818920,48,0,0,0,0,2257500,322500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-06-2015,6818920,48,0,0,0,0,2902500,967500,0,0,Low
ID-987450,Large Facility ,988,50,1003,17-07-2015,13637844,99,0,0,0,0,4192500,967500,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-08-2015,10228384,75,0,0,0,0,2902500,1.29E+06,0,0,Low
ID-987450,Large Facility ,988,50,1003,16-09-2015,20456764,147,0,1418462.5,0,0,3225000,967500,0,0,High
ID-987450,Large Facility ,988,50,1003,16-10-2015,10228384,75,0,0,0,0,2902500,645000,0,0,High
ID-987450,Large Facility ,988,50,1003,16-11-2015,10228384,75,464400,0,0,0,1612500,0,0,0,High
ID-987450,Large Facility ,988,50,1003,17-12-2015,10228384,75,0,1548000,0,0,3.87E+06,1612500,0,0,High
ID-987452,Large Facility ,2560,75,1003,16-01-2014,0,0,0,0,0,322500,1935000,322500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-02-2014,0,0,0,0,0,0,1935000,322500,322500,0,Low
ID-987452,Large Facility ,2560,75,1003,18-03-2014,0,0,0,0,0,0,2257500,322500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,18-04-2014,0,0,0,0,0,322500,2902500,645000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,19-05-2014,0,0,0,845414.4,0,0,4515000,1612500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-06-2014,0,0,0,627800,0,0,3225000,1935000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,17-07-2014,0,0,0,825600,0,0,3225000,2902500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-08-2014,0,0,0,0,0,0,1.29E+06,1.29E+06,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-09-2014,0,0,42570,781894.8,0,0,967500,2902500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-10-2014,0,0,0,1892000,0,0,2902500,2902500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-11-2014,0,0,0,2573550,0,0,967500,3547500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,17-12-2014,3409460,24,0,6784428.2,0,0,322500,2.58E+06,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-01-2015,13637844,99,0,2985920,0,0,1612500,4515000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-02-2015,0,0,0,0,0,0,1612500,3225000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,18-03-2015,22161496,123,296936.5,0,0,0,322500,4515000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,18-04-2015,3750408,27,0,2449387.5,0,0,645000,6772500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,19-05-2015,3409460,24,0,0,0,0,645000,9675000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-06-2015,6818920,48,0,0,0,0,0,7095000,0,0,Low
ID-987452,Large Facility ,2560,75,1003,17-07-2015,9205544,66,0,0,0,0,0,4192500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-08-2015,5796084,42,0,679185,0,0,322500,5482500,0,0,Low
ID-987452,Large Facility ,2560,75,1003,16-09-2015,6137028,45,0,0,0,0,322500,3.87E+06,0,0,High
ID-987452,Large Facility ,2560,75,1003,16-10-2015,13637844,99,0,679185,0,0,322500,9352500,0,0,High
ID-987452,Large Facility ,2560,75,1003,16-11-2015,6818920,48,0,0,0,0,322500,9030000,0,0,High
ID-987452,Large Facility ,2560,75,1003,17-12-2015,11251220,81,0,654997.5,0,0,0,322500,0,0,High
ID-987453,Large Facility ,480,30,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-02-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987453,Large Facility ,480,30,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987453,Large Facility ,480,30,1003,18-04-2014,0,0,0,0,0,322500,1612500,967500,322500,0,Low
ID-987453,Large Facility ,480,30,1003,19-05-2014,0,0,0,0,0,0,1612500,322500,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-06-2014,0,0,0,279500,0,0,2.58E+06,2902500,0,0,Low
ID-987453,Large Facility ,480,30,1003,17-07-2014,0,0,0,0,0,0,1612500,3547500,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-08-2014,0,0,0,0,0,0,967500,1612500,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-09-2014,0,0,0,0,0,0,322500,2902500,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-10-2014,0,0,0,0,0,0,1935000,4192500,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-11-2014,0,0,0,0,0,0,967500,3225000,0,0,Low
ID-987453,Large Facility ,480,30,1003,17-12-2014,0,0,0,0,0,0,645000,2257500,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-01-2015,6818920,48,0,0,0,0,4192500,5805000,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-02-2015,0,0,0,0,0,0,1612500,4192500,0,0,Low
ID-987453,Large Facility ,480,30,1003,18-03-2015,6818920,48,0,0,0,0,645000,2902500,0,0,Low
ID-987453,Large Facility ,480,30,1003,18-04-2015,0,0,0,699463.8,0,0,0,1612500,0,0,Low
ID-987453,Large Facility ,480,30,1003,19-05-2015,0,0,0,0,0,0,0,2.58E+06,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-06-2015,0,0,0,0,0,0,322500,5482500,0,0,Low
ID-987453,Large Facility ,480,30,1003,17-07-2015,0,0,0,0,0,0,0,3225000,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-08-2015,0,0,0,0,0,0,645000,4515000,0,0,Low
ID-987453,Large Facility ,480,30,1003,16-09-2015,0,0,0,0,0,0,0,2257500,0,0,High
ID-987453,Large Facility ,480,30,1003,16-10-2015,0,0,0,0,0,0,0,4192500,0,0,High
ID-987453,Large Facility ,480,30,1003,16-11-2015,0,0,0,0,0,0,0,2257500,0,0,High
ID-987453,Large Facility ,480,30,1003,17-12-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987454,Large Facility ,640,20,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987454,Large Facility ,640,20,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987454,Large Facility ,640,20,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987454,Large Facility ,640,20,1003,19-05-2014,0,0,0,0,0,0,0,2902500,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-06-2014,0,0,0,0,0,0,967500,1.29E+06,0,0,Low
ID-987454,Large Facility ,640,20,1003,17-07-2014,3409460,24,0,2222721.6,0,0,0,1935000,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-08-2014,0,0,0,0,0,0,0,967500,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-09-2014,0,0,0,0,0,0,322500,1612500,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-10-2014,-3409460,-24,0,0,0,0,0,1935000,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-11-2014,0,0,0,0,0,0,967500,967500,0,0,Low
ID-987454,Large Facility ,640,20,1003,17-12-2014,0,0,0,0,0,0,0,967500,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-01-2015,0,0,0,0,0,0,0,1935000,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-02-2015,0,0,0,0,0,0,0,1935000,0,0,Low
ID-987454,Large Facility ,640,20,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987454,Large Facility ,640,20,1003,18-04-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987454,Large Facility ,640,20,1003,19-05-2015,0,0,0,0,0,0,0,2257500,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-06-2015,0,0,0,0,0,0,322500,2257500,0,0,Low
ID-987454,Large Facility ,640,20,1003,17-07-2015,0,0,0,0,0,0,322500,2257500,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-08-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987454,Large Facility ,640,20,1003,16-09-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987454,Large Facility ,640,20,1003,16-10-2015,0,0,0,0,0,0,0,1.29E+06,0,0,High
ID-987454,Large Facility ,640,20,1003,16-11-2015,0,0,0,0,0,0,0,1.29E+06,0,0,High
ID-987454,Large Facility ,640,20,1003,17-12-2015,0,0,0,0,0,0,0,1.29E+06,0,0,High
ID-987456,Private Facility,480,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987456,Private Facility,480,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987456,Private Facility,480,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987456,Private Facility,480,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987456,Private Facility,480,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987456,Private Facility,480,10,1003,16-06-2014,0,0,0,0,0,0,967500,0,0,0,Low
ID-987456,Private Facility,480,10,1003,17-07-2014,0,0,0,0,0,0,1.29E+06,645000,0,0,Low
ID-987456,Private Facility,480,10,1003,16-08-2014,0,0,0,0,0,0,967500,0,0,0,Low
ID-987456,Private Facility,480,10,1003,16-09-2014,0,0,0,0,0,0,2257500,645000,0,0,Low
ID-987456,Private Facility,480,10,1003,16-10-2014,0,0,0,923046.6,0,0,967500,322500,0,0,Low
ID-987456,Private Facility,480,10,1003,16-11-2014,0,0,0,0,0,0,1.29E+06,2257500,0,0,Low
ID-987456,Private Facility,480,10,1003,17-12-2014,0,0,0,0,0,0,967500,2257500,0,0,Low
ID-987456,Private Facility,480,10,1003,16-01-2015,0,0,0,5104100,0,0,967500,2902500,0,0,Low
ID-987456,Private Facility,480,10,1003,16-02-2015,0,0,0,0,0,0,1.29E+06,4515000,0,0,Low
ID-987456,Private Facility,480,10,1003,18-03-2015,6818920,48,0,0,0,0,0,1935000,0,0,Low
ID-987456,Private Facility,480,10,1003,18-04-2015,3409460,24,0,858813.2,0,0,0,2.58E+06,0,0,Low
ID-987456,Private Facility,480,10,1003,19-05-2015,0,0,0,3902250,0,0,0,645000,0,0,Low
ID-987456,Private Facility,480,10,1003,16-06-2015,0,0,0,858813.2,0,0,0,2257500,0,0,Low
ID-987456,Private Facility,480,10,1003,17-07-2015,0,0,0,0,0,0,0,1612500,0,0,Low
ID-987456,Private Facility,480,10,1003,16-08-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987456,Private Facility,480,10,1003,16-09-2015,0,0,0,0,0,0,0,645000,0,0,High
ID-987456,Private Facility,480,10,1003,16-10-2015,0,0,0,0,0,0,0,645000,0,0,High
ID-987456,Private Facility,480,10,1003,16-11-2015,0,0,232200,0,0,0,0,1.29E+06,0,0,High
ID-987456,Private Facility,480,10,1003,17-12-2015,13637844,99,0,0,0,0,0,0,0,0,High
ID-987458,Large Facility ,1320,90,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,18-03-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,19-05-2014,0,0,0,0,0,0,2257500,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-06-2014,0,0,0,0,0,0,1935000,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,17-07-2014,3409460,24,2100670.4,0,0,0,1935000,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-08-2014,6818920,48,0,0,0,0,1935000,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-09-2014,3409460,24,472570,0,0,0,1612500,322500,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-10-2014,6818920,48,0,0,0,0,1612500,645000,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-11-2014,13637844,99,0,0,0,0,1.29E+06,645000,0,0,Low
ID-987458,Large Facility ,1320,90,1003,17-12-2014,17047304,123,0,353343.9,0,0,1.29E+06,645000,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-01-2015,30685148,222,0,0,0,0,645000,322500,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-02-2015,23866224,171,0,0,0,0,1612500,1.29E+06,0,0,Low
ID-987458,Large Facility ,1320,90,1003,18-03-2015,34094608,246,0,2256210,0,0,2.58E+06,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,18-04-2015,27275684,198,0,0,0,0,4192500,1.29E+06,0,0,Low
ID-987458,Large Facility ,1320,90,1003,19-05-2015,34094608,246,3722940,0,0,0,3.87E+06,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-06-2015,27275684,198,0,0,0,0,5482500,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,17-07-2015,34094608,246,0,0,0,0,6450000,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-08-2015,40913528,294,870750,0,0,0,3225000,0,0,0,Low
ID-987458,Large Facility ,1320,90,1003,16-09-2015,40913528,294,0,0,0,0,4192500,0,0,0,High
ID-987458,Large Facility ,1320,90,1003,16-10-2015,34094608,246,0,0,0,0,6450000,0,0,322500,High
ID-987458,Large Facility ,1320,90,1003,16-11-2015,30685148,222,0,3949120,0,0,5160000,1.29E+06,0,0,High
ID-987458,Large Facility ,1320,90,1003,17-12-2015,30685148,222,0,0,0,0,3225000,0,0,0,High
ID-987459,Large Facility ,1960,110,1003,16-01-2014,23866224,171,0,0,0,0,0,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-02-2014,23866224,171,0,0,0,0,0,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,18-03-2014,23866224,171,0,0,0,0,0,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,18-04-2014,23866224,171,328090,0,0,0,0,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,19-05-2014,27275684,198,0,285412.5,0,0,5160000,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-06-2014,30685148,222,107500,0,0,0,5160000,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,17-07-2014,34094608,246,4562583.8,3150356.3,0,0,3547500,1.29E+06,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-08-2014,34094608,246,0,32250,0,0,3547500,2.58E+06,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-09-2014,27275684,198,945140,0,0,0,2.58E+06,1935000,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-10-2014,44322988,321,0,7536971.2,0,0,3.87E+06,5160000,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-11-2014,37504068,270,334114.3,480654,0,0,5160000,4837500,0,0,Low
ID-987459,Large Facility ,1960,110,1003,17-12-2014,40913528,294,288478.4,0,0,0,2.58E+06,3.87E+06,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-01-2015,44322988,321,391910.6,0,0,0,3547500,4837500,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-02-2015,47732452,345,0,0,0,0,3225000,3225000,0,0,Low
ID-987459,Large Facility ,1960,110,1003,18-03-2015,54551372,393,593873,0,0,0,8707500,2257500,0,322500,Low
ID-987459,Large Facility ,1960,110,1003,18-04-2015,57960832,417,0,0,0,0,10965000,322500,322500,0,Low
ID-987459,Large Facility ,1960,110,1003,19-05-2015,47732452,345,6411730,0,0,0,8385000,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-06-2015,57960832,417,0,0,0,0,10965000,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,17-07-2015,92055440,663,0,341127.6,0,0,12255000,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-08-2015,51141912,369,653062.5,6549493.4,0,0,6772500,0,0,0,Low
ID-987459,Large Facility ,1960,110,1003,16-09-2015,40913528,294,0,0,0,0,7095000,0,0,322500,High
ID-987459,Large Facility ,1960,110,1003,16-10-2015,64779752,468,0,65927.6,0,0,11610000,0,0,322500,High
ID-987459,Large Facility ,1960,110,1003,16-11-2015,51141912,369,0,0,0,0,8707500,0,0,0,High
ID-987459,Large Facility ,1960,110,1003,17-12-2015,57960832,417,0,1067819,0,0,5805000,0,0,0,High
ID-987460,Small Facility ,80,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-01-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,18-04-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,19-05-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-06-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,17-07-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-08-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987460,Small Facility ,80,10,1003,16-09-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987460,Small Facility ,80,10,1003,16-10-2015,3409460,24,0,0,0,0,0,0,0,0,High
ID-987460,Small Facility ,80,10,1003,16-11-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987460,Small Facility ,80,10,1003,17-12-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987462,Large Facility ,1600,80,1003,16-01-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987462,Large Facility ,1600,80,1003,16-02-2014,85236520,615,0,0,0,0,0,0,0,0,Low
ID-987462,Large Facility ,1600,80,1003,18-03-2014,51141912,369,0,0,0,0,0,0,0,0,Low
ID-987462,Large Facility ,1600,80,1003,18-04-2014,67848268,489,0,0,0,3225000,645000,0,2257500,0,Low
ID-987462,Large Facility ,1600,80,1003,19-05-2014,64779752,468,0,137600,0,3547500,0,0,645000,0,Low
ID-987462,Large Facility ,1600,80,1003,16-06-2014,68189216,492,0,207303,0,2257500,322500,0,1.29E+06,0,Low
ID-987462,Large Facility ,1600,80,1003,17-07-2014,68189216,492,0,311148,0,967500,0,0,3.87E+06,0,Low
ID-987462,Large Facility ,1600,80,1003,16-08-2014,71598676,516,40850,238650,0,1.29E+06,0,0,2.58E+06,0,Low
ID-987462,Large Facility ,1600,80,1003,16-09-2014,68189216,492,4361631.9,0,0,645000,0,0,3225000,0,Low
ID-987462,Large Facility ,1600,80,1003,16-10-2014,85236520,615,2838000,0,0,322500,0,0,3547500,0,Low
ID-987462,Large Facility ,1600,80,1003,16-11-2014,16706356,240,0,254409.5,0,645000,0,0,4192500,0,Low
ID-987462,Large Facility ,1600,80,1003,17-12-2014,136719376,867,0,0,0,645000,0,0,3225000,0,Low
ID-987462,Large Facility ,1600,80,1003,16-01-2015,85236520,615,0,0,0,645000,0,0,3225000,0,Low
ID-987462,Large Facility ,1600,80,1003,16-02-2015,68189216,492,0,0,0,645000,0,0,3225000,0,Low
ID-987462,Large Facility ,1600,80,1003,18-03-2015,88645980,639,0,0,0,322500,0,0,2.58E+06,0,Low
ID-987462,Large Facility ,1600,80,1003,18-04-2015,85236520,615,0,0,0,1.29E+06,0,0,3.87E+06,0,Low
